szenario;modell;phase;modellpaar;startelement;connection;end_element;gruppe
controlled;qwen9b;4;Business Process Model -> Technical Components/Requirements Model;Process target setting;uses;IS Technical Component Version management system;class_1
controlled;qwen9b;4;Business Process Model -> Concept Model;Information Set customer survey;uses;Concept Customer Survey;connector_class_2
controlled;qwen9b;4;Business Process Model -> Concept Model;Information Set target features;uses;Concept Target Feature;connector_class_2
controlled;qwen9b;4;Business Process Model -> Concept Model;Process define the product specification;uses;Concept Specification Document;class_0
controlled;qwen9b;4;Business Process Model -> Technical Components/Requirements Model;Process define the product specification;uses;IS Technical Component Production system;class_1
controlled;qwen9b;4;Business Process Model -> Technical Components/Requirements Model;Process define the product specification;uses;IS Technical Component Version management system;class_1
controlled;qwen9b;4;Business Process Model -> Concept Model;Information Set specification document;uses;Concept Specification Document;connector_class_2
controlled;qwen9b;4;Business Process Model -> Concept Model;Process Product design;uses;Concept Product;class_0
controlled;qwen9b;4;Business Process Model -> Technical Components/Requirements Model;Process Product design;uses;IS Technical Component Production system;class_1
controlled;qwen9b;4;Business Process Model -> Technical Components/Requirements Model;Process Product design;uses;IS Technical Component Version management system;class_1
controlled;qwen9b;4;Business Process Model -> Concept Model;Information Set Design description;uses;Concept Design description;connector_class_2
controlled;qwen9b;4;Technical Components/Requirements Model -> Concept Model;IS Technical Component Production system;supports;Concept Product;class_1
controlled;qwen9b;4;Technical Components/Requirements Model -> Concept Model;IS Technical Component Production system;supports;Concept Feature;class_1
controlled;qwen9b;4;Technical Components/Requirements Model -> Concept Model;IS Technical Component Production system;supports;Concept Target Feature;class_1
controlled;qwen9b;4;Technical Components/Requirements Model -> Concept Model;IS Technical Component Production system;supports;Concept Specification Document;class_1
controlled;qwen9b;4;Technical Components/Requirements Model -> Concept Model;IS Technical Component Production system;supports;Concept Design description;class_1
controlled;qwen9b;4;Technical Components/Requirements Model -> Concept Model;IS Technical Component Version management system;supports;Concept Product;class_1
controlled;qwen9b;4;Technical Components/Requirements Model -> Concept Model;IS Technical Component Version management system;supports;Concept Feature;class_1
controlled;qwen9b;4;Technical Components/Requirements Model -> Concept Model;IS Technical Component Version management system;supports;Concept Target Feature;class_1
controlled;qwen9b;4;Technical Components/Requirements Model -> Concept Model;IS Technical Component Version management system;supports;Concept Specification Document;class_1
controlled;qwen9b;4;Technical Components/Requirements Model -> Concept Model;IS Technical Component Version management system;supports;Concept Design description;class_1
controlled;qwen9b;4;Technical Components/Requirements Model -> Concept Model;IS Technical Component Version management system;supports;Attribute Version;class_1
controlled;qwen9b;4;Technical Components/Requirements Model -> Concept Model;IS Technical Component Social media studio;supports;Concept Campaign target document;class_1
controlled;qwen9b;4;Technical Components/Requirements Model -> Concept Model;IS Technical Component Social media studio;supports;Concept Campaign plan;class_1
controlled;qwen9b;4;Technical Components/Requirements Model -> Concept Model;IS Technical Component Social media studio;supports;Concept Campaign statistics;class_1
controlled;qwen9b;4;Technical Components/Requirements Model -> Concept Model;IS Technical Component Social media studio;supports;Concept Campaign result document;class_1
controlled;qwen9b;4;Technical Components/Requirements Model -> Concept Model;IS Technical Component Product planning system;supports;Concept Order specification;class_1
controlled;qwen9b;4;Technical Components/Requirements Model -> Concept Model;IS Technical Component Product planning system;supports;Concept Rejected order specification;class_1
controlled;qwen9b;4;Technical Components/Requirements Model -> Concept Model;IS Technical Component Product planning system;supports;Concept Verified order specification;class_1
controlled;qwen9b;4;Technical Components/Requirements Model -> Concept Model;IS Technical Component Product planning system;supports;Concept Order confirmation;class_1
controlled;qwen9b;4;Technical Components/Requirements Model -> Concept Model;IS Technical Component Product planning system;supports;Concept Delivery order;class_1
controlled;qwen9b;4;Technical Components/Requirements Model -> Concept Model;IS Technical Component Enterprise resource planning system;supports;Concept Order specification;class_1
controlled;qwen9b;4;Technical Components/Requirements Model -> Concept Model;IS Technical Component Enterprise resource planning system;supports;Concept Rejected order specification;class_1
controlled;qwen9b;4;Technical Components/Requirements Model -> Concept Model;IS Technical Component Enterprise resource planning system;supports;Concept Verified order specification;class_1
controlled;qwen9b;4;Technical Components/Requirements Model -> Concept Model;IS Technical Component Enterprise resource planning system;supports;Concept Order confirmation;class_1
controlled;qwen9b;4;Technical Components/Requirements Model -> Concept Model;IS Technical Component Enterprise resource planning system;supports;Concept Delivery order;class_1
controlled;qwen9b;4;Technical Components/Requirements Model -> Concept Model;IS Technical Component Distributed database;supports;Concept Order specification;class_1
controlled;qwen9b;4;Technical Components/Requirements Model -> Concept Model;IS Technical Component Distributed database;supports;Concept Rejected order specification;class_1
controlled;qwen9b;4;Technical Components/Requirements Model -> Concept Model;IS Technical Component Distributed database;supports;Concept Verified order specification;class_1
controlled;qwen9b;4;Technical Components/Requirements Model -> Concept Model;IS Technical Component Distributed database;supports;Concept Order confirmation;class_1
controlled;qwen9b;4;Technical Components/Requirements Model -> Concept Model;IS Technical Component Distributed database;supports;Concept Delivery order;class_1
controlled;qwen9b;4;Product/Service Model -> Concept Model;Unspecific/Product/Service Smart Heat;relates to;Concept Heat pump;class_2
controlled;qwen9b;4;Product/Service Model -> Concept Model;Component indoor module;relates to;Concept Design description;class_1
controlled;qwen9b;4;Product/Service Model -> Concept Model;Component outdoor module;relates to;Concept Design description;class_1
controlled;qwen9b;4;Product/Service Model -> Concept Model;Feature energy-efficient;relates to;Concept Feature;class_2
controlled;qwen9b;4;Product/Service Model -> Concept Model;Unspecific/Product/Service Heat pump;relates to;Concept Heat pump;reference
controlled;qwen9b;4;Product/Service Model -> Concept Model;Component Photovoltaic module;relates to;Concept Design description;class_1
controlled;qwen9b;4;Product/Service Model -> Concept Model;Component Outdoor air exchange unit;relates to;Concept Design description;class_1
controlled;qwen9b;4;Product/Service Model -> Concept Model;Feature Zero-emission energy production;relates to;Concept Zero-emission energy production;reference
controlled;qwen9b;4;Product/Service Model -> Concept Model;Unspecific/Product/Service Maintenance and trouble-shooting;relates to;Concept Product;class_2
